method,sample_id,seed,class,coverage_target,coverage,occlusion_ratio,lpips,psnr,ssim,roi_status,scoring_mode,selected_for_contact_sheet
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_0,0,sword_x_shield,0.3,cov30,0.286166,0.07104567438364029,22.830623481790568,0.8687812701473896,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_0,1,sword_x_shield,0.3,cov30,0.286166,0.05585107579827309,23.94826370332921,0.8889618940003309,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_0,2,sword_x_shield,0.3,cov30,0.286166,0.035294752568006516,27.32011435228211,0.9481311603598209,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_0,3,sword_x_shield,0.3,cov30,0.286166,0.0750054270029068,25.06752886521641,0.9002665951788261,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_0,4,sword_x_shield,0.3,cov30,0.286166,0.06327199935913086,23.584386076904956,0.8874735608439649,ok,located,true
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_1,0,sword_x_shield,0.3,cov30,0.280355,0.2346775233745575,13.139289566920105,0.636633267452903,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_1,1,sword_x_shield,0.3,cov30,0.280355,0.22574687004089355,13.195506065686878,0.6338468232804132,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_1,2,sword_x_shield,0.3,cov30,0.280355,0.22372302412986755,13.330464119482617,0.6497670488564316,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_1,3,sword_x_shield,0.3,cov30,0.280355,0.22300681471824646,13.284756179753623,0.6407402410965567,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_1,4,sword_x_shield,0.3,cov30,0.280355,0.22500227391719818,13.151941040343676,0.6293080165548502,ok,located,true
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_2,0,sword_x_shield,0.3,cov30,0.284125,0.3780021369457245,11.127239978465777,0.6067045741558026,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_2,1,sword_x_shield,0.3,cov30,0.284125,0.38120174407958984,11.066482648946138,0.6103634125573644,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_2,2,sword_x_shield,0.3,cov30,0.284125,0.36872509121894836,11.219231003033679,0.6173009229156038,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_2,3,sword_x_shield,0.3,cov30,0.284125,0.3768296241760254,11.148034403028728,0.6047771609956941,ok,located,true
flux2_class_word_noise_mask_oracle_0pct,sword_x_shield_cov30_2,4,sword_x_shield,0.3,cov30,0.284125,0.36922329664230347,11.162745449534901,0.618277573086055,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,0,hammer_x_anvil,0.3,cov30,0.310627,0.31543242931365967,13.806097573596396,0.7020218874116312,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,1,hammer_x_anvil,0.3,cov30,0.310627,0.03751584142446518,29.39465204057802,0.9733442025637592,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,2,hammer_x_anvil,0.3,cov30,0.310627,0.0664590448141098,24.10885059057425,0.9221850810900286,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,3,hammer_x_anvil,0.3,cov30,0.310627,0.05804301053285599,25.462908390584786,0.9344703014977246,ok,located,true
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,4,hammer_x_anvil,0.3,cov30,0.310627,0.043208781629800797,26.612638494164997,0.9692862702196193,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,0,hammer_x_anvil,0.3,cov30,0.280833,0.05203893780708313,25.84707753135936,0.9367151070983447,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,1,hammer_x_anvil,0.3,cov30,0.280833,0.02406473271548748,31.96537371498069,0.9815790456834858,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,2,hammer_x_anvil,0.3,cov30,0.280833,0.0575505793094635,25.288618055482704,0.9238390694942608,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,3,hammer_x_anvil,0.3,cov30,0.280833,0.021383877843618393,33.49959804449392,0.9846490530764287,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,4,hammer_x_anvil,0.3,cov30,0.280833,0.028457708656787872,30.629126759637856,0.9782960159788398,ok,located,true
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,0,hammer_x_anvil,0.3,cov30,0.306076,0.0283842571079731,32.06735696263877,0.9778025407113855,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,1,hammer_x_anvil,0.3,cov30,0.306076,0.024994617328047752,32.85979261538989,0.9847968860222601,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,2,hammer_x_anvil,0.3,cov30,0.306076,0.08285823464393616,21.684600555660822,0.8580198405896176,ok,located,false
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,3,hammer_x_anvil,0.3,cov30,0.306076,0.03362973779439926,31.601980858258464,0.9758213299261853,ok,located,true
flux2_class_word_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,4,hammer_x_anvil,0.3,cov30,0.306076,0.03891058638691902,31.20509866087709,0.971488759589335,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,0,emblem_x_banner,0.5,cov50,0.497214,0.16754458844661713,17.205557454961667,0.8777938620285649,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,1,emblem_x_banner,0.5,cov50,0.497214,0.21758036315441132,14.729583647756781,0.8181851231463472,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,2,emblem_x_banner,0.5,cov50,0.497214,0.21849462389945984,14.523888985621046,0.8173512309497006,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,3,emblem_x_banner,0.5,cov50,0.497214,0.21847587823867798,14.702268209925931,0.8174098743457906,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,4,emblem_x_banner,0.5,cov50,0.497214,0.199703186750412,15.450523431648728,0.8538231562652183,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,0,emblem_x_banner,0.5,cov50,0.486007,0.15306034684181213,15.77006576104411,0.8818936306615551,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,1,emblem_x_banner,0.5,cov50,0.486007,0.15579676628112793,16.64075207373916,0.892659159912541,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,2,emblem_x_banner,0.5,cov50,0.486007,0.18789438903331757,14.520664574391935,0.8397929053143995,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,3,emblem_x_banner,0.5,cov50,0.486007,0.17114129662513733,16.073382186189736,0.8861374432833194,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,4,emblem_x_banner,0.5,cov50,0.486007,0.17453499138355255,15.52248204812418,0.8788477425680377,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,0,emblem_x_banner,0.5,cov50,0.505033,0.19693946838378906,15.558829683358937,0.8566925268423408,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,1,emblem_x_banner,0.5,cov50,0.505033,0.2679559290409088,12.87352299296321,0.7684928585667499,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,2,emblem_x_banner,0.5,cov50,0.505033,0.28938451409339905,12.729771623370596,0.7469630366062425,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,3,emblem_x_banner,0.5,cov50,0.505033,0.21706679463386536,14.165056994590383,0.8492395170647288,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,4,emblem_x_banner,0.5,cov50,0.505033,0.0763639360666275,27.097597436481973,0.9457245265034636,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_0,0,food_x_plate,0.7,cov70,0.713963,0.030209418386220932,26.20013821762411,0.9462667749712373,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_0,1,food_x_plate,0.7,cov70,0.713963,0.044500332325696945,25.300137799399973,0.930498507759379,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_0,2,food_x_plate,0.7,cov70,0.713963,0.03881935402750969,28.004519200659225,0.9589080036954308,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_0,3,food_x_plate,0.7,cov70,0.713963,0.035113297402858734,27.26614369394913,0.9591179965739154,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_0,4,food_x_plate,0.7,cov70,0.713963,0.01657872088253498,30.871032792444126,0.9745675854833689,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_1,0,food_x_plate,0.7,cov70,0.695275,0.030992891639471054,27.208568398976006,0.9474793060640193,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_1,1,food_x_plate,0.7,cov70,0.695275,0.028053268790245056,27.28089637106531,0.9615086814959427,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_1,2,food_x_plate,0.7,cov70,0.695275,0.027814501896500587,27.490875636311017,0.955127665960843,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_1,3,food_x_plate,0.7,cov70,0.695275,0.43606653809547424,9.156869388705438,0.6363422995438567,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_1,4,food_x_plate,0.7,cov70,0.695275,0.02251093089580536,29.79993351741598,0.9677050787211322,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_2,0,food_x_plate,0.7,cov70,0.695829,0.015298362821340561,29.462283522310674,0.9744350525296518,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_2,1,food_x_plate,0.7,cov70,0.695829,0.021938541904091835,25.258025557507132,0.9503454330889388,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_2,2,food_x_plate,0.7,cov70,0.695829,0.012827703729271889,30.30366818100712,0.9810099837715346,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_2,3,food_x_plate,0.7,cov70,0.695829,0.015216713771224022,27.189243269113206,0.9687154774329668,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,food_x_plate_cov70_2,4,food_x_plate,0.7,cov70,0.695829,0.015490946359932423,30.44336251159278,0.9791226964893136,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_0,0,coin_x_chest,0.7,cov70,0.7127,0.10182306915521622,19.942305823311056,0.7612888144589562,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_0,1,coin_x_chest,0.7,cov70,0.7127,0.13120095431804657,20.450916678328728,0.8010198300995084,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_0,2,coin_x_chest,0.7,cov70,0.7127,0.13317084312438965,20.22553262232798,0.7800274574383957,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_0,3,coin_x_chest,0.7,cov70,0.7127,0.08107636123895645,20.00375972256279,0.7590587314009909,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_0,4,coin_x_chest,0.7,cov70,0.7127,0.0953887552022934,20.03445552327214,0.7656620790999943,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_1,0,coin_x_chest,0.7,cov70,0.709374,0.13070201873779297,19.482343297178154,0.7840404979616294,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_1,1,coin_x_chest,0.7,cov70,0.709374,0.14531071484088898,19.326994006574083,0.7812142284400618,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_1,2,coin_x_chest,0.7,cov70,0.709374,0.15613527595996857,19.045912432052035,0.7597950132330346,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_1,3,coin_x_chest,0.7,cov70,0.709374,0.11841654777526855,19.14804768612604,0.7858165681499375,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_1,4,coin_x_chest,0.7,cov70,0.709374,0.10405326634645462,18.710360373694503,0.775398019613646,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_2,0,coin_x_chest,0.7,cov70,0.707081,0.14887037873268127,18.466425835763108,0.7039857653566046,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_2,1,coin_x_chest,0.7,cov70,0.707081,0.1640813946723938,18.384408825352814,0.6791546938005714,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_2,2,coin_x_chest,0.7,cov70,0.707081,0.14449214935302734,18.703697254351734,0.7240301429014765,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_2,3,coin_x_chest,0.7,cov70,0.707081,0.16766871511936188,17.99368115097598,0.6943544119648898,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,coin_x_chest_cov70_2,4,coin_x_chest,0.7,cov70,0.707081,0.1483454406261444,18.891649390164616,0.7310998272966316,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_0,0,key_x_lock,0.5,cov50,0.485743,0.4050234854221344,10.219659907466571,0.5907556236103377,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_0,1,key_x_lock,0.5,cov50,0.485743,0.11688906699419022,20.297895867360403,0.9425847952410624,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_0,2,key_x_lock,0.5,cov50,0.485743,0.11407087743282318,20.35637559941943,0.9417825013537864,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_0,3,key_x_lock,0.5,cov50,0.485743,0.06535840779542923,20.19802023036175,0.9246058924190632,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_0,4,key_x_lock,0.5,cov50,0.485743,0.08860494196414948,19.63285465345588,0.9222156076101138,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_1,0,key_x_lock,0.5,cov50,0.498359,0.14292052388191223,20.463796909917274,0.8810309873308305,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_1,1,key_x_lock,0.5,cov50,0.498359,0.19961756467819214,15.930260624188016,0.7295326602248219,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_1,2,key_x_lock,0.5,cov50,0.498359,0.038252122700214386,22.317580165428637,0.933574834501253,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_1,3,key_x_lock,0.5,cov50,0.498359,0.06263154000043869,19.37415932131226,0.9215378986784474,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_1,4,key_x_lock,0.5,cov50,0.498359,0.11337462812662125,19.478129527074064,0.8286352249616132,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_2,0,key_x_lock,0.5,cov50,0.511836,0.05098284035921097,25.007927718459438,0.9357193185081002,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_2,1,key_x_lock,0.5,cov50,0.511836,0.07289687544107437,21.824783872694287,0.9342149574503776,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_2,2,key_x_lock,0.5,cov50,0.511836,0.052734650671482086,22.23778034002948,0.9242262511521607,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_2,3,key_x_lock,0.5,cov50,0.511836,0.07699411362409592,19.156310889715474,0.910254475489349,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,key_x_lock_cov50_2,4,key_x_lock,0.5,cov50,0.511836,0.08121946454048157,20.205985561323597,0.9247992857602602,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_0,0,potion_x_crate,0.5,cov50,0.518319,0.039195604622364044,26.421948006862223,0.9013248087142954,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_0,1,potion_x_crate,0.5,cov50,0.518319,0.040893249213695526,25.92018076793806,0.8984284169453592,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_0,2,potion_x_crate,0.5,cov50,0.518319,0.04212280735373497,26.209557342291248,0.8951009002857958,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_0,3,potion_x_crate,0.5,cov50,0.518319,0.040595851838588715,26.191454288352457,0.8944993234685873,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_0,4,potion_x_crate,0.5,cov50,0.518319,0.0400579459965229,26.01391774712724,0.8952109001265324,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_1,0,potion_x_crate,0.5,cov50,0.505658,0.015536248683929443,32.547180722776055,0.9531997766825521,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_1,1,potion_x_crate,0.5,cov50,0.505658,0.016457440331578255,32.143168184271914,0.9490426529842696,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_1,2,potion_x_crate,0.5,cov50,0.505658,0.015358667820692062,32.13010091296253,0.949846859832452,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_1,3,potion_x_crate,0.5,cov50,0.505658,0.016200939193367958,32.14901865494214,0.9481717841578391,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_1,4,potion_x_crate,0.5,cov50,0.505658,0.015431957319378853,32.372545552466754,0.9503362837538393,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_2,0,potion_x_crate,0.5,cov50,0.514935,0.033630214631557465,27.225888049017925,0.9164356673452717,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_2,1,potion_x_crate,0.5,cov50,0.514935,0.03871147334575653,26.70035240450523,0.9155703247037043,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_2,2,potion_x_crate,0.5,cov50,0.514935,0.0351334773004055,27.020404665226554,0.9151299510689115,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_2,3,potion_x_crate,0.5,cov50,0.514935,0.04671928659081459,27.138239688659684,0.9154085392560178,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,potion_x_crate_cov50_2,4,potion_x_crate,0.5,cov50,0.514935,0.04835686832666397,26.74891626618786,0.9096042415856171,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_0,0,gem_x_ring,0.3,cov30,0.299812,0.015341037884354591,24.721375650778334,0.9441272204707764,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_0,1,gem_x_ring,0.3,cov30,0.299812,0.04917007312178612,17.022723136132164,0.7631972060466677,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_0,2,gem_x_ring,0.3,cov30,0.299812,0.015643829479813576,24.62354833987289,0.9472477127425253,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_0,3,gem_x_ring,0.3,cov30,0.299812,0.020320545881986618,23.25985461153374,0.8985876368344824,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_0,4,gem_x_ring,0.3,cov30,0.299812,0.04289046302437782,18.744684376713128,0.8141912325624906,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_1,0,gem_x_ring,0.3,cov30,0.287595,0.009536433964967728,26.49457475583915,0.9524387055170324,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_1,1,gem_x_ring,0.3,cov30,0.287595,0.014129497110843658,25.384114437531814,0.9403977224454669,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_1,2,gem_x_ring,0.3,cov30,0.287595,0.013460601679980755,23.73501308029902,0.9321287423007251,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_1,3,gem_x_ring,0.3,cov30,0.287595,0.013127472251653671,25.589050322921203,0.9444537715337759,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_1,4,gem_x_ring,0.3,cov30,0.287595,0.013616785407066345,24.442699663415596,0.9239684573506769,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_2,0,gem_x_ring,0.3,cov30,0.290504,0.010605890303850174,27.614743303893995,0.9620834834382666,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_2,1,gem_x_ring,0.3,cov30,0.290504,0.019304919987916946,25.05650704921168,0.9475973569013538,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_2,2,gem_x_ring,0.3,cov30,0.290504,0.01745224930346012,23.163451989791007,0.9142959527994079,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_2,3,gem_x_ring,0.3,cov30,0.290504,0.013289082795381546,26.535451127155053,0.9486499571565679,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,gem_x_ring_cov30_2,4,gem_x_ring,0.3,cov30,0.290504,0.017233090475201607,24.041179843709656,0.9235840414977797,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_0,0,pen_x_book,0.3,cov30,0.310811,0.03588458150625229,29.472204733471884,0.9488971924100978,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_0,1,pen_x_book,0.3,cov30,0.310811,0.027884455397725105,29.585574340940433,0.9606026744010321,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_0,2,pen_x_book,0.3,cov30,0.310811,0.0457644946873188,27.754054388291625,0.9116162280517948,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_0,3,pen_x_book,0.3,cov30,0.310811,0.027087170630693436,29.975396729098662,0.9629834486670389,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_0,4,pen_x_book,0.3,cov30,0.310811,0.025568079203367233,30.220125571951254,0.9626786924294981,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_1,0,pen_x_book,0.3,cov30,0.304428,0.026713689789175987,30.366380615325145,0.9456932447328709,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_1,1,pen_x_book,0.3,cov30,0.304428,0.025309249758720398,30.16362322394683,0.950960957251893,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_1,2,pen_x_book,0.3,cov30,0.304428,0.02378244698047638,30.026573485429697,0.9525726330758363,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_1,3,pen_x_book,0.3,cov30,0.304428,0.023178238421678543,29.104486108009382,0.950342051774871,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_1,4,pen_x_book,0.3,cov30,0.304428,0.025270190089941025,29.744937646323493,0.9441490055944418,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_2,0,pen_x_book,0.3,cov30,0.306125,0.03236599266529083,31.469780495576117,0.9479162346299351,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_2,1,pen_x_book,0.3,cov30,0.306125,0.02241138368844986,32.90172591138905,0.971338208788711,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_2,2,pen_x_book,0.3,cov30,0.306125,0.02039038948714733,32.77781050178647,0.9725176977826336,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_2,3,pen_x_book,0.3,cov30,0.306125,0.02733289822936058,32.61031310732657,0.9726357077589206,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,pen_x_book_cov30_2,4,pen_x_book,0.3,cov30,0.306125,0.02240273728966713,32.827067323878985,0.9733729459509993,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_0,0,sword_x_shield,0.3,cov30,0.286166,0.06904950737953186,23.072570895189088,0.8816685446862756,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_0,1,sword_x_shield,0.3,cov30,0.286166,0.0365627184510231,24.177547500381564,0.9031595576991366,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_0,2,sword_x_shield,0.3,cov30,0.286166,0.016478266566991806,30.905170798267307,0.975229709274099,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_0,3,sword_x_shield,0.3,cov30,0.286166,0.06817077845335007,26.19000839444184,0.927409327097375,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_0,4,sword_x_shield,0.3,cov30,0.286166,0.041423432528972626,24.241752527780626,0.905122470005329,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_1,0,sword_x_shield,0.3,cov30,0.280355,0.02586270496249199,22.677829109644794,0.8760744684180004,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_1,1,sword_x_shield,0.3,cov30,0.280355,0.0166451595723629,25.514615695883972,0.9232317899430939,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_1,2,sword_x_shield,0.3,cov30,0.280355,0.016849730163812637,25.684687308593496,0.9232250265721812,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_1,3,sword_x_shield,0.3,cov30,0.280355,0.024865392595529556,23.0434585846422,0.8906175227686464,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_1,4,sword_x_shield,0.3,cov30,0.280355,0.02900809794664383,22.03098225845073,0.8503619064733555,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_2,0,sword_x_shield,0.3,cov30,0.284125,0.07326441258192062,21.949295794034647,0.869956300176007,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_2,1,sword_x_shield,0.3,cov30,0.284125,0.028661608695983887,22.968152000134342,0.9065165722631034,ok,located,true
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_2,2,sword_x_shield,0.3,cov30,0.284125,0.02815708890557289,23.28396061673846,0.9077206008319028,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_2,3,sword_x_shield,0.3,cov30,0.284125,0.06354887038469315,26.09352295984078,0.9380139543691352,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,sword_x_shield_cov30_2,4,sword_x_shield,0.3,cov30,0.284125,0.0181763656437397,27.761417848561333,0.9634474992468495,ok,located,false
flux2_class_word_noise_mask_oracle_3pct,hammer_x_anvil_cov30_0,0,hammer_x_anvil,0.3,cov30,0.310627,0.021111153066158295,28.75996330741867,0.982375411725041,ok,located,true
